name,is_hot,genre,style,popularity,engagement,valence,arousal,danceable,not_danceable,mood_group,aggressive,not_aggressive,happy,not_happy,sad,not_sad,relaxing,not_relaxing,bright,dark,acoustic,not_acoustic,electronic,not_electronic,instrumental,vocal,male,female,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_centroid,spectral_bandwidth,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,spectral_rolloff,tempo,zero_crossing_rate,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
Just Wanna Rock Lil Uzi Vert,1,hiphop,electronic,0.12233755,0.7455611,5.1763806,4.564805,0.8580286,0.14197141,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.5060127,0.49398735,0.15685283,0.84314716,0.8551555,0.14484447,0.57488227,0.4251177,0.473304,0.52669597,0.007916294,0.9920837,0.9173589,0.08264119,0.45592824,0.54407173,0.32630065,0.6736994,-105.45435,99.411804,2.0198739,7.484699,4.0381436,10.327624,1.7229421,6.1323657,-0.28031096,5.4282365,3.8765965,6.11621,0.33909348,0.4117192,0.42241904,0.44169194,0.6443888,0.5481128,0.617731,0.52539045,0.4425538,0.4140387,0.4034659,0.47309014,0.4083234,2059.468624,2446.502298,17.92901344,13.43698286,16.70874094,17.4054573,18.07490532,17.99756605,50.06478614,4577.078222,151.9990809,0.078113787,-0.061144808,0.03342396,0.063560396,-0.035293502,3.37E-05,0.025571349
caroline Zach Herron,1,pop,rock,0.4483007,0.80126023,5.1171017,4.462957,0.95993835,0.040061623,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.6651213,0.3348787,0.5074346,0.49256536,0.8717034,0.1282966,0.81039274,0.18960729,0.5212203,0.4787797,0.028612604,0.9713873,0.8286037,0.17139627,0.023045829,0.97695416,0.4701702,0.5298298,-35.623367,77.20131,-8.198126,4.008685,9.190035,10.259919,-6.0891533,8.48532,1.8352711,8.411924,5.5524297,-0.45814976,-4.2650347,0.2576056,0.27294004,0.33650714,0.2462419,0.30103338,0.27572244,0.46572158,0.580308,0.35104308,0.44359946,0.29865164,0.3061497,2738.732171,2668.274735,16.88784593,15.38904622,18.0297129,18.23555276,18.72804142,18.16296063,47.69838602,5868.970271,143.5546875,0.132612615,0.133566326,0.050124226,0.049791533,-0.045829704,0.011158788,0.010293984
Kill Bill SZA,1,pop,electronic,0.3674322,0.5369639,5.2024226,4.394737,0.7731113,0.22688872,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.10047307,0.8995269,0.32920223,0.67079777,0.62040406,0.3795959,0.18142053,0.81857944,0.49612802,0.503872,0.20410022,0.79589975,0.7515644,0.24843559,0.23491032,0.7650897,0.2178348,0.78216517,-158.43233,108.22366,-12.896646,10.84948,-3.7082722,8.572324,2.1290336,3.2041516,2.2502367,3.2483785,-5.54284,0.3889742,-3.5540507,0.42744565,0.34795764,0.31664452,0.35189575,0.3063245,0.36942655,0.33434147,0.41875637,0.38922775,0.37498605,0.47260168,0.35346007,1948.042025,2123.625605,20.30873897,15.29452182,18.79157643,19.7440685,19.75514793,18.56272075,48.82117718,3960.440978,89.10290948,0.09018465,-0.093051833,0.070160613,0.021237244,-0.016860833,0.008689156,0.006335044
"Good Luck, Babe! Chappell Roan",1,pop,pop,0.8683576,0.627939,5.301592,4.3534036,0.97091895,0.02908101,"rollicking, cheerful, fun, sweet, amiable/good natured",0.003514336,0.99648565,0.6720335,0.32796657,0.5532355,0.44676453,0.20173977,0.7982602,0.50156045,0.49843958,0.4563597,0.5436403,0.751577,0.24842301,0.077626035,0.9223739,0.08263763,0.9173624,-65.915764,90.32124,-1.6689355,18.814901,8.4227295,7.9331775,5.4082594,4.601283,-0.5355891,9.270892,-2.4062047,6.7194395,3.8442836,0.27474037,0.4420324,0.54339415,0.34597713,0.35153145,0.28447142,0.32566124,0.25885394,0.24554314,0.36233047,0.2670822,0.28772205,2238.382934,2492.316127,20.16091577,14.84630478,19.69521111,19.15559091,19.08007093,18.29645286,47.67867988,4749.347246,117.4538352,0.088660032,0.101787214,-0.049722718,-0.015644325,-0.039482165,0.007514138,-0.020725924
Lovin On Me Jack Harlow,1,hiphop,Hip-Hop,0.30917236,0.86026514,5.625976,4.729925,0.99218607,0.007813906,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.4958337,0.5041663,0.5149262,0.48507383,0.9354549,0.06454513,0.83024323,0.16975674,0.47799146,0.5220086,0.005513948,0.9944861,0.9200174,0.07998263,0.001883289,0.9981167,0.49052566,0.5094743,-62.88891,60.936226,5.518514,28.751486,15.687198,6.9645386,7.0045238,5.550454,-5.2109447,5.996103,-1.328365,7.4740844,1.5221689,0.675463,0.64819306,0.63016194,0.63200593,0.50209886,0.33386812,0.2936519,0.309,0.33888358,0.37671062,0.45052046,0.56431544,2736.727979,2732.650739,24.00784374,16.72283709,19.12345923,16.27593374,17.49493349,17.75801191,47.83552969,5872.539963,103.359375,0.088429743,-0.08000453,0.015035288,-0.137757696,0.085181829,0.018066286,0.004065498
"Relationship (feat. Future) Young Thug, Future",1,hiphop,Hip-Hop,0.6427658,0.7501161,5.388283,4.4943714,0.8834079,0.116592154,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.12560567,0.8743943,0.61131513,0.38868496,0.8647413,0.13525862,0.49683043,0.50316954,0.5101772,0.4898228,0.08289895,0.917101,0.75429964,0.24570039,0.015246904,0.9847532,0.57991356,0.42008644,-94.161,67.79708,8.104795,21.10206,12.676371,18.1179,3.3296196,14.567963,2.8893538,14.688437,6.940577,12.510534,4.0956635,0.37402776,0.41938534,0.56665695,0.4900405,0.5522527,0.5217737,0.5871082,0.6046979,0.5026003,0.5017381,0.43551275,0.44619477,2624.795805,2755.75643,20.06998017,14.86202379,18.58831328,18.34522026,17.99636501,17.56360058,49.22445908,5859.411609,143.5546875,0.08706129,0.234877107,0.059457834,0.089193548,-0.057186661,0.024980118,-0.048414109
"Whisper - Nander Remix Able Heart, Nander",1,house,electronic,0.3397845,0.8535356,5.540286,4.4293427,0.98150194,0.018498102,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.069798246,0.9302018,0.3562246,0.6437754,0.9206873,0.07931277,0.62418354,0.37581652,0.49258074,0.5074193,0.008990238,0.9910098,0.9861597,0.01384039,0.15697113,0.8430288,0.11800996,0.88199,-53.391773,83.28565,3.4586904,17.177479,9.798464,9.249082,4.9171715,7.4496007,3.1116838,8.4144945,0.69652295,6.740131,1.1340792,0.4768744,0.4557291,0.5720267,0.47965604,0.40526536,0.45309433,0.47788236,0.65738034,0.5253751,0.47184065,0.5020764,0.4587896,2416.860323,2623.072917,20.23176452,14.99848042,16.10257804,15.62091663,16.60098716,16.56832696,45.57926497,5358.095089,117.4538352,0.089962922,0.059545131,0.084400664,0.090509437,-0.079899677,0.024908955,-0.015849199
i like the way you kiss me Artemas,1,electronic,electronic,0.24531633,0.77125746,5.4526176,4.6873207,0.955239,0.04476091,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.5448445,0.4551555,0.535805,0.464195,0.9217425,0.07825749,0.73408115,0.2659189,0.47881055,0.52118945,0.002117175,0.9978828,0.961493,0.038507067,0.31711856,0.68288153,0.23900647,0.76099366,-29.108183,89.6401,-15.285056,26.236197,18.105051,16.043497,-0.5492073,5.409982,0.9983658,5.6427274,-1.7964417,6.050695,-1.4048698,0.44006982,0.39662665,0.4303928,0.61962664,0.45346624,0.33866084,0.4186816,0.41796952,0.4265426,0.36199525,0.47469637,0.47352323,2186.984577,2255.866993,17.67468026,14.53249332,17.00986491,15.85758984,17.05087546,16.82260791,46.85818097,4604.517676,151.9990809,0.087421568,-0.063828405,-0.088606511,0.133287419,0.088747588,-0.013672341,0.000322666
Get It Sexyy Sexyy Red,1,hiphop,electronic,0.18435399,0.7311186,5.1808887,4.4271226,0.659519,0.34048098,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.20578869,0.7942113,0.16755937,0.8324406,0.75098366,0.24901634,0.42293558,0.5770644,0.4650854,0.5349147,0.11807902,0.881921,0.65502226,0.34497777,0.103555754,0.8964443,0.48211876,0.5178813,-187.442,103.68762,-6.6121573,12.534319,4.4417167,1.300434,-5.6689363,-0.35206297,-2.6457593,3.4328163,-2.1520665,2.0231779,-2.475692,0.4116323,0.38001227,0.3927866,0.42665115,0.45641452,0.49236307,0.43184313,0.43651327,0.45802492,0.4567976,0.43917927,0.40086156,1996.988049,2168.516785,19.44740507,14.93326001,17.57959068,17.01598555,18.6425655,18.42016222,48.06803341,3966.959769,143.5546875,0.087996899,-0.033004037,0.06516181,-0.079739751,0.0270993,-0.028210607,-0.007606544
Close to the Sun Anna Shoemaker,1,pop,female vocalists,0.5955436,0.6273426,5.2294755,4.3919506,0.7871781,0.2128219,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.09424277,0.90575725,0.27778485,0.7222152,0.4724443,0.52755564,0.34342018,0.65657985,0.5214057,0.47859427,0.61845285,0.3815472,0.50257784,0.49742216,0.06382015,0.9361799,0.19118981,0.80881023,-121.640076,85.661156,0.97038746,24.21644,-0.64827603,3.3729532,-0.42951423,1.989114,-2.0717885,6.3375793,-8.186089,0.013231815,-8.8428545,0.40048885,0.2953694,0.30831113,0.35177046,0.24789561,0.31143868,0.25286832,0.35419905,0.2928222,0.2850993,0.36872116,0.29407874,2380.279694,2515.78912,20.2136176,18.19826985,19.85968815,18.41179144,19.03553428,20.12897406,49.93737335,5107.949249,143.5546875,0.093116709,-0.153905859,0.135545975,0.051996345,0.009305167,0.007739474,0.000582659
Tell Me Something I Don't Know - Soundtrack Selena Gomez,1,pop,rock,0.3763473,0.91991305,5.084442,4.692816,0.9555261,0.044473846,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.81118965,0.1888103,0.9062031,0.09379688,0.97838223,0.021617781,0.9680796,0.03192031,0.5342594,0.46574065,0.001980963,0.998019,0.41155627,0.58844376,0.016783353,0.9832167,0.29463288,0.7053672,-17.926243,66.737404,-12.744627,29.517532,4.772362,10.086342,3.8956485,9.855093,1.5697358,7.861111,-3.3815675,4.155742,-2.3570876,0.38875878,0.40690145,0.49525702,0.3957537,0.3553453,0.39021757,0.41290528,0.5997698,0.4745672,0.4369561,0.5517503,0.46698028,2816.637596,2571.159874,17.40430407,14.12552597,16.58887261,16.47763908,16.81021278,17.11086306,48.93627198,5717.965362,143.5546875,0.147662162,-0.000746155,0.067744894,0.06015905,-0.028677292,0.016981173,-0.014213572
Electric Love BØRNS,1,pop,electronic,0.62432384,0.60451466,5.201995,4.3461356,0.9538791,0.04612097,"passionate, rousing, confident, boisterous, rowdy",0.101921335,0.8980787,0.41573495,0.584265,0.5850936,0.41490635,0.4711388,0.5288612,0.5268124,0.47318763,0.09613356,0.9038665,0.9374538,0.06254614,0.41234443,0.58765554,0.23411399,0.76588607,-81.51225,104.52084,-13.937632,16.127916,8.210654,12.656861,0.360565,6.1159306,6.8684254,7.1064196,5.651924,2.9154553,-3.6553113,0.3302648,0.5040299,0.35843205,0.3220679,0.44237173,0.3462599,0.4142627,0.29102272,0.40347168,0.5136372,0.33409125,0.32494748,1999.232438,2248.51796,15.43821641,14.23202677,17.09986787,17.81976601,19.03653966,17.08594604,47.28206751,4216.993297,117.4538352,0.090975593,0.04031493,-0.064167421,-0.088301012,-0.000207604,0.020031876,0.01903045
Teenage Dirtbag Wheatus,1,pop,rock,0.5784153,0.66862166,5.198108,4.356368,0.3512721,0.6487279,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.22559328,0.7744067,0.51662755,0.48337245,0.61280274,0.38719726,0.6247027,0.3752974,0.50613326,0.49386677,0.33579564,0.66420436,0.36987722,0.63012284,0.17760412,0.82239586,0.3633268,0.6366733,-193.27676,80.595184,1.9681923,24.200361,-1.583263,5.419583,2.4083774,2.30018,-3.0688174,1.1056345,-4.1759706,-1.3495724,-6.4172697,0.33572102,0.2599745,0.257696,0.4053164,0.53892994,0.36420807,0.38035104,0.31867063,0.44965583,0.3752763,0.37216803,0.5202498,2572.283714,2577.862644,21.19003974,16.38042993,18.2416371,18.35379191,17.93192007,17.48138755,46.87281353,5405.547843,95.703125,0.120763943,0.089907114,-0.159060767,0.060545275,0.108765464,-0.003202716,-0.008331246
After Dark Mr.Kitty,1,electronic,electronic,0.5039823,0.32831925,5.143414,4.4884644,0.8262958,0.1737042,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.12549296,0.87450707,0.3510068,0.6489932,0.8198886,0.1801114,0.3802929,0.6197071,0.48629978,0.5137002,0.008330141,0.9916698,0.87223774,0.12776229,0.2675388,0.7324612,0.37872297,0.62127703,-121.617096,116.91757,19.126854,17.40058,4.7266636,5.770317,5.612781,7.099382,-5.131274,8.6522045,-1.5002733,2.524443,-1.3138459,0.29656067,0.34853667,0.7097016,0.563451,0.38186803,0.41425544,0.41239828,0.561482,0.39903128,0.4190056,0.57536215,0.3752833,1895.55453,2283.044245,17.90339357,14.44264065,17.36298367,17.1520378,17.2184661,17.9117005,49.38694727,4440.191224,143.5546875,0.06487714,-0.061258987,0.189698058,0.29361717,-0.130903994,0.060426712,0.006904671
CITY OF ANGELS 24kGoldn,1,pop,indie,0.52879095,0.65804464,5.4271307,4.4207,0.8805205,0.11947949,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.16195823,0.8380417,0.6342822,0.36571786,0.7441221,0.25587785,0.5378601,0.4621399,0.49024603,0.509754,0.09724945,0.9027505,0.70164156,0.2983584,0.099700585,0.90029943,0.56095535,0.4390446,-114.79666,76.06272,-7.0674124,20.128918,4.45062,5.613781,-3.7769606,3.5610113,0.6723438,-0.26458627,2.6121962,0.26230678,-4.7375402,0.3272248,0.2852317,0.42754745,0.4050318,0.27069366,0.30329123,0.3015256,0.4540818,0.45754093,0.37072948,0.32275337,0.30380687,2301.2448,2260.304123,17.34525657,15.06083549,18.8244389,17.8020369,18.13037736,19.72605751,46.04412646,4790.310064,117.4538352,0.108468731,-0.053665439,0.075928196,0.104672437,0.015673635,-0.020934812,-0.026522429
"Escapism. RAYE, 070 Shake",1,hiphop,Hip-Hop,0.46276125,0.5827077,5.3140492,4.4508176,0.9244735,0.075526446,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.11112939,0.8888706,0.30783963,0.69216037,0.7511106,0.24888939,0.3188212,0.6811788,0.49840617,0.5015938,0.10178553,0.89821446,0.7151234,0.28487653,0.12893057,0.87106943,0.29967445,0.70032555,-101.574585,93.36879,8.564253,14.985006,5.618112,7.601618,1.2282103,0.47979325,-7.254165,4.2299128,0.68718076,3.5404036,-3.3938746,0.34529588,0.30122074,0.3828736,0.3696211,0.46446705,0.40887967,0.4674786,0.4579609,0.36444575,0.40907392,0.38022304,0.4450899,2180.461214,2446.952224,17.96326876,14.98424096,18.48284936,17.62556125,18.74811783,18.73933357,48.34995351,4707.666126,95.703125,0.089699501,0.142822946,0.00209888,-0.004692823,0.00768032,0.009672071,-0.001281529
The Box Roddy Ricch,1,rap,Hip-Hop,0.42838824,0.5392802,5.424783,4.395443,0.8852531,0.11474701,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.29281363,0.7071864,0.6139164,0.38608354,0.84907573,0.15092431,0.6863088,0.31369114,0.5328382,0.4671618,0.02971766,0.9702823,0.61858237,0.38141754,0.11310736,0.8868926,0.4531991,0.5468009,-126.10801,100.548744,4.63277,9.800332,1.0125465,-2.4751751,-6.777326,6.8355045,-3.989837,5.027867,-4.3713646,2.4856658,4.530892,0.5696521,0.44370922,0.32526627,0.34691915,0.35342124,0.42448986,0.3111279,0.3312839,0.37414914,0.36575222,0.5266218,0.40440056,2156.469317,2344.998697,21.59866529,15.13183418,19.8457679,20.4331784,20.42348713,20.15245234,49.01459515,4503.802842,117.4538352,0.085156825,-0.115352028,0.044996768,-0.025020953,-0.02081068,0.01589868,0.020851618
Magnetic ILLIT,1,pop,electronic,0.28363174,0.6782076,5.4926834,4.488809,0.927553,0.07244694,"rollicking, cheerful, fun, sweet, amiable/good natured",0.1439131,0.8560869,0.55004764,0.4499524,0.8508105,0.14918949,0.47742638,0.52257365,0.49865738,0.5013426,0.01077478,0.98922515,0.92296666,0.07703338,0.17324923,0.8267508,0.12216314,0.87783694,-104.7568,83.52993,13.218236,12.207722,-3.1986248,-0.18811366,6.142407,2.1638756,3.711146,0.578571,-2.935288,1.3398126,-1.1659712,0.44143528,0.47071937,0.3594236,0.42437834,0.3523759,0.48791188,0.37374046,0.34462553,0.46783108,0.39364913,0.41731754,0.3743054,2646.14986,2619.496631,19.20936019,15.45909421,17.95853468,19.78659183,19.10727034,18.59201253,46.32320807,5549.014266,129.1992188,0.114500327,-0.097933856,0.010781376,-0.082027254,-0.029460395,-0.006371531,-0.00537524
"Stunnin' Curtis Waters, Harm Franklin",1,hiphop,Hip-Hop,0.60767215,0.61761355,5.4220824,4.5269876,0.96760464,0.03239546,"passionate, rousing, confident, boisterous, rowdy",0.09344046,0.9065595,0.5432701,0.4567299,0.86953634,0.1304637,0.51532704,0.48467296,0.45459908,0.545401,0.007016364,0.9929837,0.9027364,0.09726358,0.06882779,0.9311722,0.40357026,0.5964297,-130.51564,92.17301,13.179221,22.269915,-0.21066546,13.172109,-1.1626112,6.354055,-1.3504947,5.3571677,-0.695596,6.5962744,-1.4122915,0.36890155,0.4064314,0.42080954,0.41740942,0.54216623,0.4690537,0.4699597,0.41020972,0.38266978,0.40909377,0.3924692,0.4366531,2069.761309,2177.522038,22.43893497,14.93648693,18.26728754,17.76460286,17.31387009,17.99679397,47.77653993,4293.300609,99.38401442,0.090974499,0.049493885,-0.05183517,0.005992343,0.035949758,0.015163565,0.002920796
"THE SCOTTS THE SCOTTS, Travis Scott, Kid Cudi",1,hiphop,electronic,0.29327857,0.6027305,5.287446,4.524672,0.8268965,0.17310351,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.14432478,0.8556752,0.24014239,0.7598576,0.8189876,0.18101227,0.38410804,0.61589205,0.4613913,0.53860873,0.026386587,0.97361344,0.7570351,0.24296491,0.34957248,0.6504275,0.5106714,0.48932865,-114.693794,97.42203,-0.6365746,-1.4905896,4.3123717,5.2655444,-3.5367897,2.0124657,-3.3433537,7.378234,-2.6941247,0.5413605,-0.034130387,0.53463656,0.36377198,0.46018103,0.43271247,0.3197962,0.35998523,0.3591762,0.5879309,0.40379313,0.36946878,0.3661839,0.36398894,2370.044944,2260.026399,19.75461257,14.99220034,18.13433759,17.73229517,19.51862888,19.67229826,48.37453174,4812.200839,129.1992188,0.110830098,-0.043735656,0.273688267,0.019875709,0.206576222,0.032357136,0.078487837
"Miss You - Sped Up Version Oliver Tree, sped up nightcore",1,electronic,electronic,0.33043647,0.8998868,5.436112,4.467913,0.89772433,0.10227565,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.24727911,0.75272083,0.68834776,0.31165224,0.91686153,0.08313847,0.81842333,0.18157673,0.4720402,0.52795976,0.007284182,0.9927159,0.8777406,0.12225939,0.46681365,0.5331864,0.12147331,0.87852675,-57.550102,65.74301,1.6983289,19.37781,7.5094504,5.04717,-4.183447,-1.1597651,-7.0207186,0.2147657,-5.6975193,0.61274326,-2.6869416,0.53437006,0.361128,0.39611256,0.3295001,0.46875584,0.34094837,0.3679271,0.50328016,0.37483513,0.42848933,0.35156238,0.54655975,2879.097882,2848.785546,20.72511599,14.98241395,18.86408465,18.54229897,18.32005885,17.64642856,48.18044435,6338.220448,117.4538352,0.123097453,0.085818257,0.081086956,-0.007761824,0.091225011,0.014551828,0.00321276
Without Me Halsey,1,pop,rnb,0.43186566,0.46428883,5.257138,4.3703012,0.876242,0.12375791,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.0666134,0.93338656,0.3503333,0.6496668,0.7054823,0.29451767,0.19674835,0.8032516,0.51249176,0.48750824,0.09281686,0.90718323,0.69994164,0.30005836,0.16251273,0.8374873,0.19481573,0.8051842,-154.98781,108.84215,20.38929,12.97517,9.9789715,3.446735,5.014625,1.5269884,5.1723003,-0.7028088,-1.757104,1.4458071,-6.316782,0.3366611,0.3472664,0.28723934,0.35754806,0.2891669,0.37462676,0.4649839,0.3665514,0.4845798,0.35560486,0.41924012,0.40802044,1838.769953,2242.50322,18.27883108,15.43163978,19.05200985,19.39707451,20.12242021,20.9596897,46.26856803,3898.455745,135.9991776,0.07050906,-0.144451557,-0.140565245,0.027095597,-0.04429872,-0.013032127,0.021200657
Love Me Back Max McNown,1,pop,rock,0.6641447,0.5867104,5.3759913,4.4338703,0.7446356,0.25536433,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.08364573,0.9163543,0.29215738,0.7078426,0.4595216,0.5404784,0.33113062,0.6688693,0.52544504,0.47455496,0.5054378,0.4945622,0.3567049,0.64329505,0.04943034,0.9505697,0.67880386,0.32119614,-88.066505,114.2319,-5.7138047,30.765146,9.993304,5.8224635,8.578661,4.527008,6.7755094,1.9943876,-0.65083444,4.196024,0.28527102,0.31382453,0.27746734,0.41312233,0.2850484,0.30483615,0.25456575,0.4230413,0.6176594,0.37976864,0.32897335,0.2924964,0.47723535,1846.351263,2233.785846,19.1839571,15.61392834,19.33745128,18.52751536,18.79588676,21.87956763,49.73754074,4099.084122,143.5546875,0.072479803,0.15989129,0.111674268,0.200753795,0.020697599,0.053615928,-0.029508645
"CARNIVAL ¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1,hiphop,Hip-Hop,0.20764856,0.7490389,5.103678,4.6195817,0.908563,0.09143698,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.39268464,0.6073154,0.2076448,0.7923552,0.87628037,0.12371968,0.4407373,0.5592627,0.46827614,0.5317239,0.001475795,0.9985243,0.87330407,0.12669595,0.13596992,0.86403,0.6403504,0.35964963,-75.80691,86.81106,3.9434178,16.338755,3.2231169,8.484707,1.0280669,10.918243,-12.210636,2.1257565,0.45867074,3.8557043,7.104374,0.57105464,0.5037143,0.45486772,0.48764414,0.4994007,0.50581855,0.4247047,0.42807224,0.41513535,0.36397693,0.33789468,0.37403437,2450.860151,2669.768732,20.67598723,14.57965842,17.3793551,16.70076637,16.56159986,17.28639477,48.64332563,5642.885402,143.5546875,0.080640044,-0.133482842,0.054860099,-0.245444857,0.05631529,-0.035297069,-0.02955734
BOO! Championxiii,1,hiphop,Hip-Hop,0.4148895,0.7495537,5.279682,4.456865,0.9842114,0.015788695,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.13067675,0.86932325,0.35488388,0.6451161,0.8048203,0.19517967,0.6137335,0.38626653,0.47493035,0.5250697,0.003840566,0.99615943,0.777455,0.22254513,0.07220619,0.92779386,0.61813474,0.3818652,-336.63577,62.59621,18.409683,7.4052877,3.425896,-3.4834566,0.33119887,5.3607297,-7.438211,8.110588,-1.4944501,-0.87585574,1.5098677,0.48160324,0.48610163,0.4584873,0.46553028,0.46076506,0.44333902,0.43674502,0.4567814,0.45817432,0.46598786,0.46131906,0.47218195,2684.221103,2488.673337,19.5890801,14.86851335,17.66770563,16.5226884,17.51403774,19.22638313,46.1150207,5293.910829,117.4538352,0.124675623,0.073904524,0.033559304,-0.060551507,-0.133047593,-0.026339878,-0.019332345
redrum 21 Savage,1,hiphop,Hip-Hop,0.432185,0.79838586,5.303887,4.5542727,0.9118884,0.088111594,"aggressive, fiery, tense/anxious, intense, volatile, visceral",0.31907728,0.68092275,0.21666528,0.78333473,0.8586382,0.14136173,0.58605564,0.41394436,0.48946413,0.5105359,0.003718511,0.9962815,0.67270666,0.3272933,0.042893108,0.9571068,0.666966,0.33303398,-170.20447,94.67719,13.220222,21.848232,13.623738,13.909824,-0.122849375,17.113558,-3.804161,11.671628,3.4081688,11.132277,10.631529,0.49895346,0.65263623,0.675691,0.56757694,0.5991717,0.5822866,0.5262003,0.5035828,0.49621534,0.4912973,0.46312216,0.45374256,2033.874585,2429.232816,21.99806805,14.59937641,18.48754493,17.70949696,17.40307337,18.16461638,50.6094141,4569.098385,86.1328125,0.054966755,0.091633668,0.086365481,-0.039886915,-0.159802077,-0.065636615,-0.028240926
Play Date Melanie Martinez,1,pop,pop,0.66615075,0.57014436,5.207787,4.366794,0.9468082,0.05319172,"literate, poignant, wistful, bittersweet, autumnal, brooding",0.018464467,0.9815355,0.2750387,0.72496134,0.66063476,0.3393652,0.2467795,0.75322044,0.50791866,0.49208137,0.26925135,0.73074865,0.8366165,0.16338353,0.06113473,0.93886536,0.113149635,0.88685024,-78.93277,79.05297,1.5790703,14.835424,-8.261349,2.7079337,-8.52744,-3.2122543,-3.0177019,-1.3293258,-11.392945,-3.900439,-8.587015,0.3670204,0.27385625,0.3910855,0.2294917,0.32438523,0.3671833,0.27189597,0.42284933,0.3041421,0.43137127,0.2711653,0.22638392,2616.910892,2618.565343,20.72891384,17.5641999,20.71855314,19.39864927,19.59991152,18.26980799,47.92123898,5632.618718,123.046875,0.116051578,0.171737669,0.271788894,-0.05274956,0.020660731,0.00533137,-0.00706802
"I Adore You (feat. Daecolm) HUGEL, Topic, Arash, Daecolm",1,chillout,electronic,0.6044061,0.70935774,5.3208814,4.3104486,0.9976698,0.002330219,"rollicking, cheerful, fun, sweet, amiable/good natured",0.003940151,0.99605983,0.13706969,0.8629303,0.7529736,0.24702643,0.11597166,0.8840284,0.48118955,0.51881045,0.028398057,0.9716019,0.96804875,0.03195134,0.30487812,0.6951219,0.11546844,0.88453156,-49.936905,86.55888,22.661554,22.047497,8.117118,8.617474,-0.23718095,6.7150083,1.6332389,9.783078,3.862575,1.3479829,1.430801,0.3756158,0.41219997,0.35702553,0.3169025,0.44494063,0.37412137,0.5206943,0.45286465,0.45352522,0.46789253,0.43993866,0.5529532,2273.091169,2760.563356,20.04589184,16.23693793,18.79559,17.75365895,17.42347682,16.07053365,45.38792514,5527.17037,117.4538352,0.059485472,0.135814395,-0.0726736,0.076223457,-0.017603518,0.021168248,-0.019679806
My Bambi Deribb,1,reggae,electronic,0.58984137,0.70608455,5.2675533,4.270298,0.8877064,0.11229358,"rollicking, cheerful, fun, sweet, amiable/good natured",0.013362729,0.9866372,0.2822182,0.7177819,0.7522399,0.24776007,0.37571138,0.6242886,0.5116667,0.4883333,0.12668069,0.8733194,0.67675483,0.32324514,0.22154327,0.77845675,0.36676475,0.6332352,-149.45056,93.20345,13.349838,30.439817,13.715542,-2.2228398,-3.9167018,3.0099924,-8.814335,2.0609608,-4.3163095,-3.0259042,-9.591928,0.29228374,0.25118992,0.34156984,0.3109369,0.48443592,0.32847622,0.36104122,0.44871837,0.32254976,0.43081236,0.30915898,0.31326076,2245.579842,2470.913821,19.88436203,16.21080772,19.5720212,18.33869144,17.74125461,18.54987256,48.46887539,5085.547582,129.1992188,0.077865601,0.244719963,-0.04712628,0.016974467,0.133929013,0.046920629,-0.006663034
